,Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
4766,489830,21212,PACK OF 72 RETRO SPOT CAKE CASES,10,2009-12-02 13:57:00,0.55,13623.0,United Kingdom
4769,489830,21755,LOVE BUILDING BLOCK WORD,1,2009-12-02 13:57:00,5.95,13623.0,United Kingdom
4771,489830,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2009-12-02 13:57:00,2.95,13623.0,United Kingdom
4774,489830,21755,LOVE BUILDING BLOCK WORD,1,2009-12-02 13:57:00,5.95,13623.0,United Kingdom
4818,489832,21164,HOME SWEET HOME METAL SIGN ,1,2009-12-02 14:06:00,2.95,14549.0,United Kingdom
4834,489832,21164,HOME SWEET HOME METAL SIGN ,1,2009-12-02 14:06:00,2.95,14549.0,United Kingdom
4885,489837,22150, 3 STRIPEY MICE FELTCRAFT,3,2009-12-02 14:21:00,1.95,14396.0,United Kingdom
4886,489837,22147,FELTCRAFT BUTTERFLY HEARTS,3,2009-12-02 14:21:00,1.45,14396.0,United Kingdom
4887,489837,22145,CHRISTMAS CRAFT HEART STOCKING ,3,2009-12-02 14:21:00,2.1,14396.0,United Kingdom
4892,489837,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2009-12-02 14:21:00,1.25,14396.0,United Kingdom
4893,489837,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2009-12-02 14:21:00,1.25,14396.0,United Kingdom
4911,489837,22147,FELTCRAFT BUTTERFLY HEARTS,1,2009-12-02 14:21:00,1.45,14396.0,United Kingdom
4912,489837,22145,CHRISTMAS CRAFT HEART STOCKING ,1,2009-12-02 14:21:00,2.1,14396.0,United Kingdom
4913,489837,22150, 3 STRIPEY MICE FELTCRAFT,1,2009-12-02 14:21:00,1.95,14396.0,United Kingdom
4945,489855,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,1,2009-12-02 14:34:00,1.45,16987.0,United Kingdom
4948,489855,21163,DO NOT TOUCH MY STUFF DOOR HANGER ,2,2009-12-02 14:34:00,1.45,16987.0,United Kingdom
5064,489856,22111,SCOTTIE DOG HOT WATER BOTTLE,5,2009-12-02 14:36:00,8.65,,United Kingdom
5080,489856,22111,SCOTTIE DOG HOT WATER BOTTLE,5,2009-12-02 14:36:00,11.26,,United Kingdom
5951,489866,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,8,2009-12-02 15:04:00,0.85,16200.0,United Kingdom
5962,489866,21877,HOME SWEET HOME MUG,6,2009-12-02 15:04:00,1.25,16200.0,United Kingdom
5964,489866,84705D,CHERRY BLOSSOM PHOTO FRAME ,2,2009-12-02 15:04:00,4.65,16200.0,United Kingdom
5968,489866,22335,HEART DECORATION PAINTED ZINC ,1,2009-12-02 15:04:00,0.65,16200.0,United Kingdom
5982,489866,37446,MINI CAKE STAND WITH HANGING CAKES,1,2009-12-02 15:04:00,1.45,16200.0,United Kingdom
5983,489866,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2009-12-02 15:04:00,1.65,16200.0,United Kingdom
5991,489866,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2009-12-02 15:04:00,0.85,16200.0,United Kingdom
5992,489866,21877,HOME SWEET HOME MUG,6,2009-12-02 15:04:00,1.25,16200.0,United Kingdom
6001,489866,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2009-12-02 15:04:00,0.85,16200.0,United Kingdom
6009,489866,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,1,2009-12-02 15:04:00,0.85,16200.0,United Kingdom
6010,489866,21313,GLASS HEART T-LIGHT HOLDER ,1,2009-12-02 15:04:00,0.85,16200.0,United Kingdom
6011,489866,22335,HEART DECORATION PAINTED ZINC ,14,2009-12-02 15:04:00,0.65,16200.0,United Kingdom
6012,489866,21313,GLASS HEART T-LIGHT HOLDER ,5,2009-12-02 15:04:00,0.85,16200.0,United Kingdom
6014,489866,82578,KITCHEN METAL SIGN,3,2009-12-02 15:04:00,0.55,16200.0,United Kingdom
6017,489866,47578A,ENGLISH ROSE SMALL SCENTED FLOWER,1,2009-12-02 15:04:00,0.85,16200.0,United Kingdom
6019,489866,82578,KITCHEN METAL SIGN,2,2009-12-02 15:04:00,0.55,16200.0,United Kingdom
6020,489866,22055,MINI CAKE STAND  HANGING STRAWBERY,1,2009-12-02 15:04:00,1.65,16200.0,United Kingdom
6021,489866,37446,MINI CAKE STAND WITH HANGING CAKES,1,2009-12-02 15:04:00,1.45,16200.0,United Kingdom
6043,489866,84705A,ENGLISH ROSE PHOTO FRAME ,1,2009-12-02 15:04:00,4.65,16200.0,United Kingdom
6044,489866,84705D,CHERRY BLOSSOM PHOTO FRAME ,1,2009-12-02 15:04:00,4.65,16200.0,United Kingdom
6061,489866,84705A,ENGLISH ROSE PHOTO FRAME ,1,2009-12-02 15:04:00,4.65,16200.0,United Kingdom
6208,489875,21622,VINTAGE UNION JACK CUSHION COVER,4,2009-12-02 15:41:00,4.95,17841.0,United Kingdom
6218,489875,21622,VINTAGE UNION JACK CUSHION COVER,3,2009-12-02 15:41:00,4.95,17841.0,United Kingdom
6224,489875,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,1,2009-12-02 15:41:00,2.95,17841.0,United Kingdom
6229,489875,21865,PINK UNION JACK  PASSPORT COVER ,1,2009-12-02 15:41:00,2.1,17841.0,United Kingdom
6237,489875,21865,PINK UNION JACK  PASSPORT COVER ,1,2009-12-02 15:41:00,2.1,17841.0,United Kingdom
6242,489875,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,1,2009-12-02 15:41:00,2.95,17841.0,United Kingdom
6276,489878,37327,ASSTD MULTICOLOUR CIRCLES MUG,2,2009-12-02 15:51:00,1.69,15989.0,United Kingdom
6277,489878,37327,ASSTD MULTICOLOUR CIRCLES MUG,1,2009-12-02 15:51:00,1.69,15989.0,United Kingdom
6284,489878,21107,CREAM SLICE FLANNEL PINK SPOT ,1,2009-12-02 15:51:00,2.95,15989.0,United Kingdom
6303,489878,21107,CREAM SLICE FLANNEL PINK SPOT ,1,2009-12-02 15:51:00,2.95,15989.0,United Kingdom
6328,489879,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2009-12-02 16:02:00,1.25,17660.0,United Kingdom
6329,489879,85049A,TRADITIONAL CHRISTMAS RIBBONS,3,2009-12-02 16:02:00,1.25,17660.0,United Kingdom
6336,489879,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,2,2009-12-02 16:02:00,2.1,17660.0,United Kingdom
6344,489879,21638,ASSORTED TUTTI FRUTTI NOTEBOOK,1,2009-12-02 16:02:00,2.1,17660.0,United Kingdom
6947,490008,47591B,SCOTTIES DES CHILD'S APRON,1,2009-12-03 12:10:00,1.65,15768.0,United Kingdom
6959,490008,47591B,SCOTTIES DES CHILD'S APRON,1,2009-12-03 12:10:00,1.65,15768.0,United Kingdom
6978,490009,21157,RED SPOTTY WASHBAG,1,2009-12-03 12:13:00,2.1,12835.0,United Kingdom
6985,490009,22196,SMALL HEART MEASURING SPOONS,8,2009-12-03 12:13:00,0.85,12835.0,United Kingdom
6998,490009,22196,SMALL HEART MEASURING SPOONS,15,2009-12-03 12:13:00,0.85,12835.0,United Kingdom
7003,490009,21157,RED SPOTTY WASHBAG,8,2009-12-03 12:13:00,2.1,12835.0,United Kingdom
7125,490014,22073,RETRO SPOT STORAGE JAR,1,2009-12-03 12:28:00,3.75,15466.0,United Kingdom
7148,490014,21121,SET/10 RED SPOTTY PARTY CANDLES,1,2009-12-03 12:28:00,1.25,15466.0,United Kingdom
7168,490014,22073,RETRO SPOT STORAGE JAR,1,2009-12-03 12:28:00,3.75,15466.0,United Kingdom
7187,490014,21121,SET/10 RED SPOTTY PARTY CANDLES,3,2009-12-03 12:28:00,1.25,15466.0,United Kingdom
7240,490017,20677,PINK SPOTTY BOWL,6,2009-12-03 12:31:00,1.25,14159.0,United Kingdom
7241,490017,20677,PINK SPOTTY BOWL,8,2009-12-03 12:31:00,1.25,14159.0,United Kingdom
7273,490017,20677,PINK SPOTTY BOWL,1,2009-12-03 12:31:00,1.25,14159.0,United Kingdom
7339,490024,21536,DAIRY MAID  SMALL  MILK JUG,1,2009-12-03 12:40:00,2.1,14606.0,United Kingdom
7376,490024,21536,DAIRY MAID  SMALL  MILK JUG,2,2009-12-03 12:40:00,2.1,14606.0,United Kingdom
7434,490047,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,1,2009-12-03 13:02:00,2.95,17913.0,United Kingdom
7446,490047,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,3,2009-12-03 13:02:00,2.95,17913.0,United Kingdom
7464,490048,84992,72 SWEETHEART FAIRY CAKE CASES,22,2009-12-03 13:03:00,0.55,16779.0,United Kingdom
7468,490048,84992,72 SWEETHEART FAIRY CAKE CASES,24,2009-12-03 13:03:00,0.55,16779.0,United Kingdom
7640,490063,20870,OPULENT VELVET CANDLE IN BOX,1,2009-12-03 13:49:00,2.1,17271.0,United Kingdom
7646,490063,21034,REX CASH+CARRY JUMBO SHOPPER,2,2009-12-03 13:49:00,0.95,17271.0,United Kingdom
7651,490063,20870,OPULENT VELVET CANDLE IN BOX,1,2009-12-03 13:49:00,2.1,17271.0,United Kingdom
7652,490063,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2009-12-03 13:49:00,1.49,17271.0,United Kingdom
7653,490063,10002,INFLATABLE POLITICAL GLOBE ,1,2009-12-03 13:49:00,0.85,17271.0,United Kingdom
7660,490063,21985,PACK OF 12 HEARTS DESIGN TISSUES ,1,2009-12-03 13:49:00,0.29,17271.0,United Kingdom
7668,490063,10002,INFLATABLE POLITICAL GLOBE ,1,2009-12-03 13:49:00,0.85,17271.0,United Kingdom
7671,490063,21985,PACK OF 12 HEARTS DESIGN TISSUES ,5,2009-12-03 13:49:00,0.29,17271.0,United Kingdom
7672,490063,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2009-12-03 13:49:00,1.49,17271.0,United Kingdom
7673,490063,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-03 13:49:00,0.95,17271.0,United Kingdom
7683,490063,22082,RIBBON REEL STRIPES DESIGN ,1,2009-12-03 13:49:00,1.65,17271.0,United Kingdom
7684,490063,22082,RIBBON REEL STRIPES DESIGN ,1,2009-12-03 13:49:00,1.65,17271.0,United Kingdom
7781,490072,21479,WHITE SKULL HOT WATER BOTTLE ,2,2009-12-03 14:28:00,3.75,17764.0,United Kingdom
7791,490072,21479,WHITE SKULL HOT WATER BOTTLE ,2,2009-12-03 14:28:00,3.75,17764.0,United Kingdom
8080,490074,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2009-12-03 14:39:00,8.65,,United Kingdom
8081,490074,22111,SCOTTIE DOG HOT WATER BOTTLE,4,2009-12-03 14:39:00,11.26,,United Kingdom
8399,490074,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2009-12-03 14:39:00,8.65,,United Kingdom
8430,490078,35004G,SET OF 3 GOLD FLYING DUCKS,2,2009-12-03 15:09:00,6.35,17853.0,United Kingdom
8432,490078,35004G,SET OF 3 GOLD FLYING DUCKS,4,2009-12-03 15:09:00,6.35,17853.0,United Kingdom
8626,490090,84670,JAPANESE CROCHETED ANIMAL,1,2009-12-03 15:53:00,0.42,15581.0,United Kingdom
8633,490090,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2009-12-03 15:53:00,3.95,15581.0,United Kingdom
8638,490090,22114,HOT WATER BOTTLE TEA AND SYMPATHY,1,2009-12-03 15:53:00,3.95,15581.0,United Kingdom
8639,490090,84670,JAPANESE CROCHETED ANIMAL,1,2009-12-03 15:53:00,0.42,15581.0,United Kingdom
8757,490097,21481,FAWN BLUE HOT WATER BOTTLE,2,2009-12-03 16:09:00,2.95,17329.0,United Kingdom
8763,490097,21481,FAWN BLUE HOT WATER BOTTLE,2,2009-12-03 16:09:00,2.95,17329.0,United Kingdom
9011,490111,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,2009-12-03 16:54:00,1.25,17576.0,United Kingdom
9025,490111,21447,12 IVORY ROSE PEG PLACE SETTINGS,1,2009-12-03 16:54:00,1.25,17576.0,United Kingdom
9026,490111,21407,BROWN CHECK CAT DOORSTOP ,2,2009-12-03 16:54:00,4.25,17576.0,United Kingdom
9027,490111,21407,BROWN CHECK CAT DOORSTOP ,3,2009-12-03 16:54:00,4.25,17576.0,United Kingdom
9071,490114,21231,SWEETHEART CERAMIC TRINKET BOX,4,2009-12-03 17:29:00,1.25,18168.0,United Kingdom
9072,490114,21231,SWEETHEART CERAMIC TRINKET BOX,36,2009-12-03 17:29:00,1.25,18168.0,United Kingdom
9115,490118,22296,HEART IVORY TRELLIS LARGE,1,2009-12-03 17:46:00,1.65,17851.0,United Kingdom
9142,490118,22296,HEART IVORY TRELLIS LARGE,3,2009-12-03 17:46:00,1.65,17851.0,United Kingdom
9228,490124,20747,PICCADILLY TEA SET,1,2009-12-03 18:08:00,14.95,16791.0,United Kingdom
9231,490124,20747,PICCADILLY TEA SET,1,2009-12-03 18:08:00,14.95,16791.0,United Kingdom
9296,490128,21726,MULTI HEARTS  STICKERS,6,2009-12-03 18:23:00,0.85,15884.0,United Kingdom
9298,490128,21726,MULTI HEARTS  STICKERS,6,2009-12-03 18:23:00,0.85,15884.0,United Kingdom
9324,C490133,21314,SMALL GLASS HEART TRINKET POT,-504,2009-12-03 18:36:00,1.85,17949.0,United Kingdom
9325,C490133,21314,SMALL GLASS HEART TRINKET POT,-252,2009-12-03 18:36:00,1.85,17949.0,United Kingdom
9326,C490133,21314,SMALL GLASS HEART TRINKET POT,-246,2009-12-03 18:36:00,1.85,17949.0,United Kingdom
9389,490136,21054,NURSE'S BAG SOFT TOY,1,2009-12-03 19:13:00,8.95,17432.0,United Kingdom
9390,490136,21432,SET OF 3 CASES WOODLAND DESIGN,1,2009-12-03 19:13:00,5.95,17432.0,United Kingdom
9394,490136,21054,NURSE'S BAG SOFT TOY,1,2009-12-03 19:13:00,8.95,17432.0,United Kingdom
9399,490136,21432,SET OF 3 CASES WOODLAND DESIGN,1,2009-12-03 19:13:00,5.95,17432.0,United Kingdom
9459,490140,21818,GLITTER CHRISTMAS HEART ,1,2009-12-03 20:03:00,0.85,12872.0,United Kingdom
9465,490140,21818,GLITTER CHRISTMAS HEART ,15,2009-12-03 20:03:00,0.85,12872.0,United Kingdom
9726,490149,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2009-12-04 09:43:00,8.65,,United Kingdom
10184,490149,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2009-12-04 09:43:00,8.65,,United Kingdom
10185,490149,22111,SCOTTIE DOG HOT WATER BOTTLE,5,2009-12-04 09:43:00,11.26,,United Kingdom
10290,490154,21243,PINK  SPOTTY PLATE ,1,2009-12-04 10:18:00,1.69,16335.0,United Kingdom
10310,490154,21231,SWEETHEART CERAMIC TRINKET BOX,2,2009-12-04 10:18:00,1.25,16335.0,United Kingdom
10311,490154,21232,STRAWBERRY CERAMIC TRINKET BOX,2,2009-12-04 10:18:00,1.25,16335.0,United Kingdom
10316,490154,21243,PINK  SPOTTY PLATE ,1,2009-12-04 10:18:00,1.69,16335.0,United Kingdom
10319,490154,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2009-12-04 10:18:00,1.25,16335.0,United Kingdom
10320,490154,21231,SWEETHEART CERAMIC TRINKET BOX,1,2009-12-04 10:18:00,1.25,16335.0,United Kingdom
10700,490272,21535,RETRO SPOT SMALL MILK JUG,2,2009-12-04 12:36:00,2.55,14680.0,United Kingdom
10701,490272,21535,RETRO SPOT SMALL MILK JUG,1,2009-12-04 12:36:00,2.55,14680.0,United Kingdom
10703,490272,22058,CERAMIC LOVE HEARTS DESIGN MUG,1,2009-12-04 12:36:00,1.49,14680.0,United Kingdom
10706,490272,22058,CERAMIC LOVE HEARTS DESIGN MUG,1,2009-12-04 12:36:00,1.49,14680.0,United Kingdom
10717,490272,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,2,2009-12-04 12:36:00,3.75,14680.0,United Kingdom
10718,490272,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,6,2009-12-04 12:36:00,3.75,14680.0,United Kingdom
10734,490279,84558A,3D DOG PICTURE PLAYING CARDS,1,2009-12-04 12:37:00,2.95,16891.0,United Kingdom
10736,490279,79026B,"S/4 ICON COASTER,ELVIS LIVES",1,2009-12-04 12:37:00,1.25,16891.0,United Kingdom
10738,490279,35924,HANGING FAIRY CAKE DECORATION,1,2009-12-04 12:37:00,2.1,16891.0,United Kingdom
10740,490279,22091,EMPIRE TISSUE BOX,1,2009-12-04 12:37:00,1.25,16891.0,United Kingdom
10744,490279,21626,VINTAGE UNION JACK PENNANT,1,2009-12-04 12:37:00,1.95,16891.0,United Kingdom
10745,490279,22115,METAL SIGN EMPIRE TEA,1,2009-12-04 12:37:00,2.95,16891.0,United Kingdom
10747,490279,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1,2009-12-04 12:37:00,3.75,16891.0,United Kingdom
10749,490279,84558A,3D DOG PICTURE PLAYING CARDS,1,2009-12-04 12:37:00,2.95,16891.0,United Kingdom
10788,490279,10080,GROOVY CACTUS INFLATABLE,2,2009-12-04 12:37:00,0.85,16891.0,United Kingdom
10795,490279,22115,METAL SIGN EMPIRE TEA,1,2009-12-04 12:37:00,2.95,16891.0,United Kingdom
10796,490279,10080,GROOVY CACTUS INFLATABLE,1,2009-12-04 12:37:00,0.85,16891.0,United Kingdom
10797,490279,35924,HANGING FAIRY CAKE DECORATION,1,2009-12-04 12:37:00,2.1,16891.0,United Kingdom
10798,490279,84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,1,2009-12-04 12:37:00,0.85,16891.0,United Kingdom
10799,490279,40018E,TEA TIME PAPER LANTERNS,1,2009-12-04 12:37:00,1.95,16891.0,United Kingdom
10807,490279,21626,VINTAGE UNION JACK PENNANT,1,2009-12-04 12:37:00,1.95,16891.0,United Kingdom
10809,490279,40018E,TEA TIME PAPER LANTERNS,1,2009-12-04 12:37:00,1.95,16891.0,United Kingdom
10814,490279,84558A,3D DOG PICTURE PLAYING CARDS,1,2009-12-04 12:37:00,2.95,16891.0,United Kingdom
10816,490279,79026B,"S/4 ICON COASTER,ELVIS LIVES",1,2009-12-04 12:37:00,1.25,16891.0,United Kingdom
10818,490279,40018E,TEA TIME PAPER LANTERNS,1,2009-12-04 12:37:00,1.95,16891.0,United Kingdom
10820,490279,84520D,PACK OF 20 FAIRY CAKE PAPER NAPKINS,1,2009-12-04 12:37:00,0.85,16891.0,United Kingdom
10825,490279,22091,EMPIRE TISSUE BOX,1,2009-12-04 12:37:00,1.25,16891.0,United Kingdom
10826,490279,37495,FAIRY CAKE BIRTHDAY CANDLE SET,2,2009-12-04 12:37:00,3.75,16891.0,United Kingdom
10844,490284,85185C,COW  SOCK PUPPET,1,2009-12-04 12:54:00,2.95,14979.0,United Kingdom
10846,490284,22148,EASTER CRAFT 4 CHICKS ,1,2009-12-04 12:54:00,1.95,14979.0,United Kingdom
10848,490284,85185F,LION SOCK PUPPET,2,2009-12-04 12:54:00,2.95,14979.0,United Kingdom
10850,490284,20749,ASSORTED COLOUR MINI CASES,1,2009-12-04 12:54:00,7.95,14979.0,United Kingdom
10851,490284,22148,EASTER CRAFT 4 CHICKS ,1,2009-12-04 12:54:00,1.95,14979.0,United Kingdom
10853,490284,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-04 12:54:00,0.95,14979.0,United Kingdom
10858,490284,22138,BAKING SET 9 PIECE RETROSPOT ,5,2009-12-04 12:54:00,4.95,14979.0,United Kingdom
10859,490284,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,7,2009-12-04 12:54:00,4.95,14979.0,United Kingdom
10860,490284,20749,ASSORTED COLOUR MINI CASES,2,2009-12-04 12:54:00,7.95,14979.0,United Kingdom
10861,490284,85185F,LION SOCK PUPPET,3,2009-12-04 12:54:00,2.95,14979.0,United Kingdom
10862,490284,85185C,COW  SOCK PUPPET,3,2009-12-04 12:54:00,2.95,14979.0,United Kingdom
10868,490284,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2009-12-04 12:54:00,1.69,14979.0,United Kingdom
10870,490284,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-04 12:54:00,0.95,14979.0,United Kingdom
10871,490284,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,1,2009-12-04 12:54:00,4.95,14979.0,United Kingdom
10872,490284,22121,NOEL WOODEN BLOCK LETTERS ,1,2009-12-04 12:54:00,5.95,14979.0,United Kingdom
10874,490284,21244,BLUE  SPOTTY PLATE ,6,2009-12-04 12:54:00,1.69,14979.0,United Kingdom
10875,490284,21244,BLUE  SPOTTY PLATE ,8,2009-12-04 12:54:00,1.69,14979.0,United Kingdom
10880,490284,22138,BAKING SET 9 PIECE RETROSPOT ,2,2009-12-04 12:54:00,4.95,14979.0,United Kingdom
10889,490284,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2009-12-04 12:54:00,1.69,14979.0,United Kingdom
10891,490284,22121,NOEL WOODEN BLOCK LETTERS ,1,2009-12-04 12:54:00,5.95,14979.0,United Kingdom
10892,490284,21034,REX CASH+CARRY JUMBO SHOPPER,1,2009-12-04 12:54:00,0.95,14979.0,United Kingdom
11040,490292,21004,ROSE DU SUD CHILDS APRON,1,2009-12-04 13:23:00,4.25,16723.0,United Kingdom
11047,490292,21790,VINTAGE SNAP CARDS,1,2009-12-04 13:23:00,0.85,16723.0,United Kingdom
11055,490292,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,1,2009-12-04 13:23:00,2.95,16723.0,United Kingdom
11066,490292,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,1,2009-12-04 13:23:00,3.75,16723.0,United Kingdom
11067,490292,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2009-12-04 13:23:00,6.75,16723.0,United Kingdom
11069,490292,20974,12 PENCILS SMALL TUBE SKULL,4,2009-12-04 13:23:00,0.65,16723.0,United Kingdom
11070,490292,20975,12 PENCILS SMALL TUBE RED SPOTTY,1,2009-12-04 13:23:00,0.65,16723.0,United Kingdom
11071,490292,16258B,DAISY ERASERS IN BAG,4,2009-12-04 13:23:00,0.42,16723.0,United Kingdom
11075,490292,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,1,2009-12-04 13:23:00,3.75,16723.0,United Kingdom
11081,490292,16258B,DAISY ERASERS IN BAG,1,2009-12-04 13:23:00,0.42,16723.0,United Kingdom
11082,490292,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,1,2009-12-04 13:23:00,2.95,16723.0,United Kingdom
11083,490292,20975,12 PENCILS SMALL TUBE RED SPOTTY,5,2009-12-04 13:23:00,0.65,16723.0,United Kingdom
11084,490292,21004,ROSE DU SUD CHILDS APRON,3,2009-12-04 13:23:00,4.25,16723.0,United Kingdom
11085,490292,16258B,DAISY ERASERS IN BAG,1,2009-12-04 13:23:00,0.42,16723.0,United Kingdom
11086,490292,21790,VINTAGE SNAP CARDS,9,2009-12-04 13:23:00,0.85,16723.0,United Kingdom
11087,490292,20974,12 PENCILS SMALL TUBE SKULL,2,2009-12-04 13:23:00,0.65,16723.0,United Kingdom
11088,490292,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,1,2009-12-04 13:23:00,2.55,16723.0,United Kingdom
11092,490292,22071,SMALL RETRO SPOT MUG IN BOX  WHITE,2,2009-12-04 13:23:00,3.75,16723.0,United Kingdom
11093,490292,21559,STRAWBERRY LUNCHBOX WITH CUTLERY,2,2009-12-04 13:23:00,2.55,16723.0,United Kingdom
11097,490292,21611,SET OF 12 LILY BOTANICAL T-LIGHTS,2,2009-12-04 13:23:00,2.95,16723.0,United Kingdom
11098,490292,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,2009-12-04 13:23:00,6.75,16723.0,United Kingdom
11283,490299,21481,FAWN BLUE HOT WATER BOTTLE,1,2009-12-04 14:14:00,2.95,13680.0,United Kingdom
11287,490299,21481,FAWN BLUE HOT WATER BOTTLE,1,2009-12-04 14:14:00,2.95,13680.0,United Kingdom
11294,490300,21726,MULTI HEARTS  STICKERS,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11295,490300,21726,MULTI HEARTS  STICKERS,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11296,490300,21726,MULTI HEARTS  STICKERS,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11297,490300,21725,SWEETIES  STICKERS,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11299,490300,21731,RED TOADSTOOL LED NIGHT LIGHT,1,2009-12-04 14:19:00,1.65,12970.0,United Kingdom
11300,490300,10125,MINI FUNKY DESIGN TAPES,2,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11301,490300,21790,VINTAGE SNAP CARDS,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11304,490300,20974,12 PENCILS SMALL TUBE SKULL,1,2009-12-04 14:19:00,0.65,12970.0,United Kingdom
11305,490300,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2009-12-04 14:19:00,1.25,12970.0,United Kingdom
11307,490300,22149,FELTCRAFT 6 FLOWER FRIENDS,1,2009-12-04 14:19:00,2.1,12970.0,United Kingdom
11310,490300,M,Manual,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11311,490300,M,Manual,1,2009-12-04 14:19:00,0.21,12970.0,United Kingdom
11315,490300,10125,MINI FUNKY DESIGN TAPES,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11318,490300,21790,VINTAGE SNAP CARDS,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11324,490300,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2009-12-04 14:19:00,1.25,12970.0,United Kingdom
11326,490300,22143,CHRISTMAS CRAFT HEART DECORATIONS,1,2009-12-04 14:19:00,2.1,12970.0,United Kingdom
11328,490300,22149,FELTCRAFT 6 FLOWER FRIENDS,3,2009-12-04 14:19:00,2.1,12970.0,United Kingdom
11329,490300,22147,FELTCRAFT BUTTERFLY HEARTS,4,2009-12-04 14:19:00,1.45,12970.0,United Kingdom
11330,490300,21590,KINGS CHOICE CIGAR BOX MATCHES ,2,2009-12-04 14:19:00,1.25,12970.0,United Kingdom
11334,490300,21738,COSY SLIPPER SHOES SMALL  RED ,1,2009-12-04 14:19:00,2.95,12970.0,United Kingdom
11336,490300,85099F,JUMBO BAG STRAWBERRY,2,2009-12-04 14:19:00,1.95,12970.0,United Kingdom
11339,490300,20974,12 PENCILS SMALL TUBE SKULL,1,2009-12-04 14:19:00,0.65,12970.0,United Kingdom
11340,490300,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11344,490300,21726,MULTI HEARTS  STICKERS,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11345,490300,21725,SWEETIES  STICKERS,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
11347,490300,21491,SET OF THREE VINTAGE GIFT WRAPS,3,2009-12-04 14:19:00,1.95,12970.0,United Kingdom
11348,490300,21490,SET OF THREE 50'S GIFT WRAPS ,2,2009-12-04 14:19:00,1.95,12970.0,United Kingdom
11353,490300,22073,RETRO SPOT STORAGE JAR,4,2009-12-04 14:19:00,3.75,12970.0,United Kingdom
11357,490300,21738,COSY SLIPPER SHOES SMALL  RED ,1,2009-12-04 14:19:00,2.95,12970.0,United Kingdom
11360,490300,22073,RETRO SPOT STORAGE JAR,1,2009-12-04 14:19:00,3.75,12970.0,United Kingdom
11363,490300,84341B,SMALL PINK MAGIC CHRISTMAS TREE,1,2009-12-04 14:19:00,0.85,12970.0,United Kingdom
